ծասեցնել	t ɑ s ɛ t͡sʰ n ɛ l
տերրի	t ɛ ɾː i
էկուղային	ɛ ə k u ʁ ɑ j i n
նրշալույս	n ɾ ʃ ɑ l u j s
քիչ	kʰ i t ʃʰ
նտղատու	n ə t ʁ ɑ t u
ուկրաինակաօ	u k ɾ ɑ i n ɑ k ɑ ɔ
կպավինել	k p ɑ v i n ɛ l
իարք	i ɑ ɾ kʰ
լեշ	l ɛ ʃ
աաց	ɑ ɑ t͡sʰ
լրանով	l ɾ ɑ n o v
եիցցա	j i t͡sʰː ɑ
բամոզել	b ɑ m o z ɛ l
թրաժեշտ	t ə ɾ ɑ ʒ ɛ ʃ t
չեռնել	t ɛ r n ɛ l
էաջիկ	ɛ ɑ d͡ʒ i k
էեթում	ɛ ɛ tʰ u m
էատարել	ɛ ɑ t ɑ ɾ ɛ l
պրդարացի	p ɾ tʰ ɑ ɾ ɑ t͡sʰ i
ֆվրամիություն	f ɛ v ɾ ɑ m i u tʰ j u n
մերասան	m ɛ ɾ ɑ s ɑ n
թամաժողով	t ɑ m ɑ ʒ ɔ ʁ ɔ v
քորշ	k ɔ ɾ ʃ
էրժենալ	ɛ ɾ ʒ ɛ n ɑ l
եախտ	j ɑ χ t
րիշտ	ɾ͡ʃ i ʃ t
սատրաստակամ	s ɑ t ɾ ɑ s t ɑ k ɑ m
ըարում	ə ɑ ɾ u m
սրեսուն	s ɛ ɾ ɛ s u n
եացակա	j ɑ t͡sʰ ɑ k ɑ
էղթա	ɛ ə χ tʰ ɑ
արբուհի	ɑ ə ɾ pʰ u h i
պամալիր	p ɑ m ɑ l i ɾ
աողքիս	ɑ ɔ χ kʰ i s
փակոբ	p ɑ k ɔ pʰ
լառատեսակ	l ɑ r ɑ t ɛ s ɑ k
սղոտ	s ʁ ɔ t
քոշակառու	kʰ ɔ ʃ ɑ k ɑ r u
կյլեւայլ	k j l ɛ v ɑ j l
ֆող	fʰ ɔ ʁ
ծույնպես	t u j n p ɛ s
զարմացնել	z ɑ ɾ m ɑ t͡sʰ n ɛ l
փեղինակ	p ɛ ʁ i n ɑ k
քաշվում	k ɑ ʃ v u m
բժդեհ	b ə ʒ d ɛ h
բոկեր	b o k ɛ ɾ
րորձառություն	ɾʰ o ɾ t sʰ ɑ r u t sʰ j u n
ասպետ	ɑ s p ɛ t
երողություն	j ɾ ɔ ʁ u tʰ j u n
վյցելել	v j t sʰ ɛ l ɛ l
վոքր	vʰ ɔ kʰ ə ɾ
ըխինվալ	ə sʰ χ i n v ɑ l
սիթեռ	sʰ i tʰ ɛ r
նրասնոդար	n ɾ ɑ s n o d ɑ ɾ
հորենի	h ɔ ɾ ɛ n i
լարզ	l ɑ ɾ z
նիտորդ	n i t o ɾ tʰ
տտալացի	t t ɑ l ɑ t͡sʰ i
ռգռավ	r ɡ r ɑ v
ըյրվել	ə j ɾ v ɛ l
րբաս	ɾ b ɑ s
ֆկարահանվել	f ə k ɑ ɾ ɑ h ɑ n v ɛ l
յուտափույթ	j u t ɑ pʰ u j tʰ
ղուս	ʁ u s
այլընտրանք	ɑ j l ə n t ɾ ɑ ŋ kʰ
ըողարկել	əʰ ɔ ʁ ɑ ɾ k ɛ l
եռնվազն	j r n ə v ɑ z n
րտիկ	ɾ ə t i k
րերրի	ɾ ɛ ɾː i
քերման	k ɛ ɾ m ɑ n
ռենիսիստ	rʰ ɛ n i s i s t
շոպե	ʃ ɔ p ɛ
պուցարար	p͡sʰ u t͡sʰ ɑ ɾ ɑ ɾ
ռլք	r ɛ l kʰ
ջեսական	d ɛ s ɑ k ɑ n
փեղեկացնել	p ɛ ʁ ɛ k ɑ t sʰ n ɛ l
լախստական	lʰ ɑ χ s t ɑ k ɑ n
պամուլի	p ɑ m u l i
կոնածառ	k o n ɑ t s ɑ r
երջանակում	j ə ɾ d͡ʒ ɑ n ɑ k u m
րարդացնել	ɾ ɑ ɾ tʰ ɑ t͡sʰ n ɛ l
թաբաջանյան	t ɑ b ɑ d͡ʒ ɑ n j ɑ n
տամակոր	t ɑ m ɑ k ɔ ɾ
շումարում	ʃ u m ɑ ɾ u m
ցարսափազդու	t ɑ ɾ s ɑ pʰ ɑ z d u
ղման	ʁ m ɑ n
տողովածու	t ɔ ʁ ɔ v ɑ t͡s u
ժնձնից	ʒ n d z n i t sʰ
յուցակում	j͡sʰ u t͡sʰ ɑ k u m
ձռնփակ	d ə r ə n pʰ ɑ k
ձնադու	d n ɑ d u
բզակի	b ɛ z ɑ k i
փիջով	p i t͡ʃʰ ɔ v
ռիբանան	r i b ɑ n ɑ n
կկումբ	k k u m b
լարմանք	l ɑ ɾ m ɑ n kʰ
փիաուժ	p͡z i j ɑ u ʒ
ռապել	r ɑ p ɛ l
սազմավորում	s ɑ z m ɑ v ɔ ɾ u m
թերժում	t ɛ ɾ ʒ u m
սայն	s ɑ j n
յխիթար	j ə χ i tʰ ɑ ɾ
ֆգնաժամ	f͡ʃ ə kʰ n ɑ ʒ ɑ m
ցրգի	t ɛ ɾ kʰ i
աման	ɑ ə m a n
ոսկեզօն	v o s k ɛ z o t n
ճեմոկրատ	t ɛ m ɔ k ɾ ɑ t
չրացի	t ə ɾ ɑ t͡sʰ i
հախ	h ɑ χ
ցրտասահման	t ɾ t ɑ s ɑ h m ɑ n
վռողջանալ	v r ɔ χ t͡ʃʰ ɑ n ɑ l
քիանալ	k i j ɑ n ɑ l
խրկար	χ ɛ ɾ k ɑ ɾ
էառ	ɛ ɑ r
հոնֆերանս	h ɔ n f ɛ ɾ ɑ n s
ռայլ	r ɑ j l
ֆնթարկել	f ɛ n tʰ ɑ ɾ k ɛ l
թոլ	t ɔ l
ռեւավորել	r͡z ɛ v ɑ v ɔ ɾ ɛ l
ըիջազգային	ə i t͡ʃʰ ɑ z ɡ ɑ j i n
ճազարեթ	t ɑ z ɑ ɾ ɛ tʰ
սարժական	s ɑ ɾ ʒ ɑ k ɑ n
խռացիոնալ	χ r ɑ t͡sʰ i ɔ n ɑ l
կրկնել	k ə ɾ k n ɛ l
իաբայան	i ɑ b ɑ j ɑ n
եոքոբելյան	jʰ ɔ kʰ ɔ b ɛ l j ɑ n
վաց	vʰ ɑ t͡sʰ
աոսրով	ɑ ɔ s ɾ ɔ v
իեւ	i͡z ɛ v
շրիգորի	ʃ ɾ i ɡ ɔ ɾ i
սաբաջանյան	s ɑ b ɑ d͡ʒ ɑ n j ɑ n
յկարագրություն	j ə k ɑ ɾ ɑ ɡ ɾ u tʰ j u n
սամախի	s ɑ m ɑ χ i
հծել	h t͡s ɛ l
ռաջող	r ɑ d͡ʒ o ʁ
ֆենակ	f ɛ n ɑ k
զիկոյան	z i k ɔ j ɑ n
ծատկերել	t ɑ t k ɛ ɾ ɛ l
պավարարել	p ɑ v ɑ ɾ ɑ ɾ ɛ l
ժնջել	ʒ͡ʒ ə n d͡ʒ ɛ l
ըանիցս	əʰ ɑ n i t͡sʰ ə s
տգական	t kʰ ɑ k ɑ n
սակայն	s ɑ k ɑ j n
ըեկտար	ə ɛ k t ɑ ɾ
էվելացնել	ɛ v ɛ l ɑ t͡sʰ n ɛ l
կարտեզ	kʰ ɑ ɾ t ɛ z
հթոռ	h tʰ ɔ r
էնակվել	ɛ ə n ɑ k v ɛ l
ծաստառ	t ɑ s t ɑ r
խամկետ	χ ɑ m k ɛ t
ճերժում	t ɛ ɾ ʒ u m
պուր	pʰ u ɾ
եայրենի	j ɑ j ɾ ɛ n i
եազալտ	j ɑ z ɑ l t
ռստիճաններ	r s t i t͡ʃ ɑ nː ɛ ɾ
ղագուր	ʁ ɑ ɡ u ɾ
հահանալ	h ɑ h ɑ n ɑ l
շոչ	ʃ ɔ t͡ʃʰ
էատմ	ɛ ɛ ɑ t ə m ə
իահմանադրական	i ɑ h m ɑ n ɑ d ɾ ɑ k ɑ n
ըճեցնել	ə t͡ʃ ɛ t͡sʰ n ɛ l
բեջ	b ɛ t͡ʃʰ
հորավարժություն	h ɔ ɾ ɑ v ɑ ɾ ʒ u tʰ j u n
թարունգ	t ɑ ɾ u ŋ ɡ
էղել	ɛ ə ʁ ɛ l
ֆամանց	f ɑ m ɑ n t͡sʰ
փահլիճ	p ɑ h l i t͡ʃ
շոխ	ʃ ɔ χ
գաճույք	ɡ ɑ t͡ʃ u j kʰ
ճիրք	t i ɾ kʰ
չիմնադրամ	t i m n ɑ d ɾ ɑ m
ճոսել	t ɔ s ɛ l
թրաշք	t ə ɾ ɑ ʃ kʰ
շռաջադեմ	ʃ r ɑ t͡ʃʰ ɑ d ɛ m
սման	s m ɑ n
ջործարկել	d ɔ ɾ t͡s ɑ ɾ k ɛ l
ռեւոն	r ɛ v ɔ n
ժոլորվել	ʒ ɔ l ɔ ɾ v ɛ l
ծանչ	t ɑ n t͡ʃʰ
հուսինե	h u s i n ɛ
գռաջավոր	ɡ r ɑ t͡ʃʰ ɑ v ɔ ɾ
բազա	b ɑ z ɑ
խաջ	χʰ ɑ d͡ʒ
սիլան	s i l ɑ n
կազարամյակ	k ɑ z ɑ ɾ ɑ m j ɑ k
ճնթարկել	t ɛ n tʰ ɑ ɾ k ɛ l
ժեւամորթ	ʒ ɛ v ɑ m ɔ ɾ tʰ
մազմել	m ɑ z m ɛ l
մորել	m ɔ ɾ ɛ l
բամատեքստ	b ɑ m ɑ t ɛ kʰ s t
փրբուհի	p ə ɾ pʰ u h i
աուցարար	ɑ͡sʰ u t͡sʰ ɑ ɾ ɑ ɾ
ղմենաբարձր	ʁ m ɛ n ɑ b ɑ ɾ t͡sʰ ə ɾ
վըհ	v ə ə h ə
չիրառել	t i ɾ ɑ r ɛ l
սատկեր	s ɑ t k ɛ ɾ
կաղթական	k ɑ χ tʰ ɑ k ɑ n
յժդեհ	j ə ʒ d ɛ h
տպարատ	t p ɑ ɾ ɑ t
դողովրդավարական	d ɔ ʁ ɔ v ə ɾ tʰ ɑ v ɑ ɾ ɑ k ɑ n
պուբեն	p u b ɛ n
փյուրերին	p ɪ̯ u ɾ ɛ ɾ i n
ժեփականություն	ʒ ɛ pʰ ɑ k ɑ n u tʰ j u n
թուսափել	t u s ɑ pʰ ɛ l
ռեսք	r ɛ s kʰ
յնկաշկանդ	j ŋ k ɑ ʃ k ɑ n d
րրաչյա	ɾ ə ɾ ɑ t͡ʃʰ j ɑ
չնկերություն	t ŋ k ɛ ɾ u tʰ j u n
չաք	t͡ʃ ɑ kʰ
ճտալիա	t t ɑ l j ɑ
դադարեցվել	d ɑ tʰ ɑ ɾ ɛ t͡sʰ v ɛ l
իիտք	i i t kʰ
վոգի	v ɔ kʰ i
յղոտ	j ʁ ɔ t
զրտագաղթ	z ɾ t ɑ ɡ ɑ χ tʰ
սեփականություն	s ɛ pʰ ɑ k ɑ n u tʰ j u n
պերժել	p ɛ ɾ ʒ ɛ l
նեղել	n ɛ ʁ ɛ l
յիսել	j i s ɛ l
էնում	ɛ ə n u m
իիմ	iʰ i m
շորհրդարանական	ʃ ɔ ɾ ə ɾ tʰ ɑ ɾ ɑ n ɑ k ɑ n
քոտալուտ	k ɔ t ɑ l u t
րերջին	ɾ ɛ ɾ t͡ʃʰ i n
գրախտիք	ɡ ɛ ɾ ɑ χ t i kʰ
յսպետ	j s p ɛ t
ոսկեզօի	v o s k ɛ z o t i
մատիվ	m ɑ t i v
եործի	j ɔ ɾ t͡s i
ճիսկ	t i s k
գղասի	ɡ ʁ ɑ s i
մացիստ	m ɑ t͡sʰ i s t
էնադու	ɛ n ɑ d u
բատկացնել	b ɑ t k ɑ t͡sʰ n ɛ l
ոլորի	v ɔ l ɔ ɾ i
պսացվածք	p s ɑ t͡sʰ v ɑ t͡s kʰ
ոտճ	v ɔ t kʃ
փերմուտ	p ɛ ɾ m u t
եայսրություն	j ɑ j s ɾ u tʰ j u n
զննսուն	z nː ə s u n
վուշ	v u ʃ
էաշտին	ɛ ɑ ʃ t i n
ֆռաջիկա	f r ɑ t͡ʃʰ i k ɑ
էգիտեմ	ɛ͡ʃʰ ə ɡ i t ɛ m
ճավուշ	t ɑ v u ʃ
լնական	l ə n ɑ k ɑ n
կիրակնօրյա	k i ɾ ɑ k n ɔ ɾ j ɑ
թողարկել	tʰ ɔ ʁ ɑ ɾ k ɛ l
երաքս	j ɾ ɑ kʰ s
բառ	b͡s ɑ r
թոշտանգել	t ɔ ʃ t ɑ ŋ ɡ ɛ l
մորգոմ	mʰ o ɾ ɡ o m
կրճատում	k ə ɾ t͡ʃ ɑ t u m
ամերիկայի	ɑ m ɛ ɾ i k ɑ j i
նսրայել	n s ɾ ɑ j ɛ l
ձեր	d ɛ ɾ
լափազանց	l͡ʃʰ ɑ pʰ ɑ z ɑ n t͡sʰ
յշանավոր	j ə ʃ ɑ n ɑ v ɔ ɾ
շերկ	ʃ ɛ ɾ k
թող	tʰ ɔ ʁ
եմն	j m ə n ə
պաշտերից	p ɑ ʃ t ɛ ɾ i t͡sʰ
խորհուրդ	χ ɔ ɾ u ɾ tʰ
րաճելի	ɾ ɑ t͡ʃ ɛ l i
րիրինյան	ɾ i ɾ i n j ɑ n
բտամնային	b t ɑ m n ɑ j i n
ըողմից	ə ɔ ʁ m i t͡sʰ
փանգույց	p ɑ n ɡ u j t sʰ
նան	n͡ʒ ɑ n
շաջություն	ʃʰ ɑ d ʒ u t sʰ j u n
պռաջին	p r ɑ t͡ʃʰ i n
թզոխ	t z o χ
կրացան	k ə ɾ ɑ t͡sʰ ɑ n
ավարտել	ɑ v ɑ ɾ t ɛ l
շիհրան	ʃ i h ɾ ɑ n
մառյակ	mʰ ɑ r j ɑ k
ցարտուղար	tʰ ɑ ɾ t u ʁ ɑ ɾ
շսոցիացիա	ʃ s ɔ t͡sʰ j ɑ t͡sʰ j ɑ
ենտեսագետ	j ə n t ɛ s ɑ ɡ ɛ t
տնթերցում	t n tʰ ɛ ɾ t͡sʰ u m
շորվեգական	ʃ ɔ ɾ v ɛ ɡ ɑ k ɑ n
խարկուտ	χ ɑ ɾ k u t
աայթել	ɑ ɑ j tʰ ɛ l
գարտվել	ɡ ɑ ɾ t v ɛ l
ծիլմ	t i l m
իետազոտել	i ɛ t ɑ z ɔ t ɛ l
հառավարիչ	h ɑ r ɑ v ɑ ɾ i t͡ʃʰ
ռեքսպիր	r ɛ kʰ s p i ɾ
լառախուղ	l ɑ r ɑ χ u ʁ
չիրում	t i ɾ u m
քորշուկ	k ɔ ɾ ʃ u k
տասադուլ	t ɑ s ɑ d u l
իտոկհոլմ	i t ɔ k h ɔ l m
օց	ɔ ʰ
ղոնածառ	ʁ o n ɑ t s ɑ r
դթան	d ə tʰ ɑ n
ձերդնել	d ɛ ɾ d ə n ɛ l
խրոշ	χ ə ɾ ɔ ʃ
էամփորդ	ɛ͡ʃ ɑ m pʰ ɔ ɾ tʰ
չերսես	t ɛ ɾ s ɛ s
քորցնել	k ɔ ɾ t͡sʰ n ɛ l
ձամակրանք	d ɑ m ɑ k ɾ ɑ ŋ kʰ
խրենք	χ ɾ ɛ ŋ kʰ
ղռաքինի	ʁ r ɑ kʰ i n i
զարույկ	z ɑ ɾ u j k
յինամթերք	j i n ɑ m ə tʰ ɛ ɾ kʰ
պրավունք	p ɾ ɑ v u ŋ kʰ
ֆերջնագիր	f ɛ ɾ t͡ʃʰ n ɑ ɡ i ɾ
ինտիկ	i n t i k
ըատական	ə ɑ t ɑ k ɑ n
պազգեն	p ɑ z ɡ ɛ n
ֆան	f ɑ n
ձեղակալ	d ɛ ʁ ɑ k ɑ l
նրած	n ɾ ɑ t͡s
ճղոսկր	tʰ ə ʁ ɔ s k ɾ
լաջորդ	l ɑ d͡ʒ ɔ ɾ tʰ
գերքին	ɡ ɛ ɾ kʰ i n
պաստատուն	p ɑ s t ɑ t u n
վամեմատել	v ɑ m ɛ m ɑ t ɛ l
ֆերահաս	f ɛ ɾ ɑ h ɑ s
հատերազմ	h ɑ t ɛ ɾ ɑ z m
նենարար	n ɛ n ɑ ɾ ɑ ɾ
ցործանում	t ɔ ɾ t͡s ɑ n u m
խաշտոնյա	χ ɑ ʃ t o n j ɑ
նսել	n s ɛ l
ծնհատ	t n h ɑ t
դվարկել	dʰ ə v ɑ ɾ k ɛ l
նեղարքունիք	n ɛ ʁ ɑ ɾ kʰ u n i kʰ
ղույս	ʁ u j s
էմած	ɛ ə m ɑ t s
դացիստ	d ɑ t͡sʰ i s t
րոյեմբեր	ɾ o j ɛ m b ɛ ɾ
ղրակտիկ	ʁ ɾ ɑ k t i k
գատահար	ɡ ɑ t ɑ h ɑ ɾ
կամար	k ɑ m ɑ ɾ
ըռասպել	ə r ɑ s p ɛ l
ծենտրոն	t ɛ n t ɾ ɔ n
խոմ	χ ɔ m
բեղինե	b ɛ ʁ i n ɛ
տալաս	tʰ ɑ l ɑ s
յենդանաբանություն	j ɛ n tʰ ɑ n ɑ b ɑ n u tʰ j u n
կամաձայն	k ɑ m ɑ d͡z ɑ j n
լրիպ	l ɾ i p
իատակել	i ɑ t ɑ k ɛ l
մսատրյան	m s ɑ t ə ɾ j ɑ n
ղարբախ	ʁ͡ʃʰ ɑ ɾ b ɑ χ
դլույթ	d ɛ l u j tʰ
դնտանելի	d n t ɑ n ɛ l i
քոգնակի	k ɔ kʰ n ɑ k i
ըորեխ	ə ɔ ɾ ɛ χ
ծահիրե	t ɑ h i ɾ ɛ
լացասական	l ɑ t͡sʰ ɑ s ɑ k ɑ n
ֆավաստի	f ɑ v ɑ s t i
բրկել	b ə ɾ k ɛ l
րսուլիս	ɾ s u l i s
ժյլընտրանք	ʒ j l ə n t ɾ ɑ ŋ kʰ
կյուջետային	k j u d͡ʒ ɛ t ɑ j i n
փուժել	p u ʒ ɛ l
խանցագործ	χ ɑ n t sʰ ɑ ɡ o ɾ t s
կիհ	k i h ə
փոման	p o m ɑ n
րարգել	ɾ ɑ ɾ ɡ ɛ l
աինավուրց	ɑ i n ɑ v u ɾ t͡sʰ
օրգանիզը	ɔ ɾ ɡ ɑ n i z ə
ըայր	ə ɑ j ɾ
խարեգործական	χ ɑ ɾ ɛ ɡ ɔ ɾ t͡s ɑ k ɑ n
անած	ɑʰ ə n ɑ t͡s
խնասել	χ ə n ɑ s ɛ l
սամերգ	s ɑ m ɛ ɾ ɡ
դռանց	d r ɑ n t͡sʰ
ռնչպես	r n t͡ʃʰ p ɛ s
զետություն	z ɛ t u tʰ j u n
ջհաբեկել	d h ɑ b ɛ k ɛ l
ոսկանյազ	v ɔ s k ɑ n j ɑ z
ջառանգորդ	d ɑ r ɑ ŋ ɡ ɔ ɾ tʰ
ֆեկ	f ɛ k
շեւամորթ	ʃ ɛ v ɑ m ɔ ɾ tʰ
չերակուր	t ɛ ɾ ɑ k u ɾ
շախագահ	ʃ ɑ χ ɑ ɡ ɑ h
պաշակ	p͡ʃ ɑ ʃ ɑ k
չենուա	t ɛ n u ɑ
սաք	s ɑ kʰ
լրգչուհի	l ɛ ɾ kʰ t ʃʰ u h i
դրամանատար	d ə ɾ ɑ m ɑ n ɑ t ɑ ɾ
աեղեքել	ɑ ɛ ʁ ɛ kʰ ɛ l
վոհանոց	v ɔ h ɑ n ɔ t͡sʰ
վեղադրանք	v ɛ ʁ ɑ d ə ɾ ɑ ŋ kʰ
նոնել	n ɔ n ɛ l
ռնթադրյալ	r ɛ n tʰ ɑ d ə ɾ j ɑ l
էատասխան	ɛ ɑ t ɑ s χ ɑ n
ճաշ	t͡ʃ ɑ ʃ
ղայրի	ʁ ɑ j ɾ i
յոշիկ	j ɔ ʃ i k
ռարսանյաց	r ɑ ɾ s ɑ n j ɑ t͡sʰ
ֆիմնադրվել	f i m n ɑ d ə ɾ v ɛ l
ռզդարարել	r z d ɑ ɾ ɑ ɾ ɛ l
փունական	p u n ɑ k ɑ n
վնֆիաջյան	v n f i j ɑ d͡ʒ j ɑ n
հղզիներ	h ə ʁ z i n ɛ ɾ
պպուշ	p p u ʃ
ճունաստան	t u n ɑ s t ɑ n
իրենական	i ɾ ɛ n ɑ k ɑ n
փկզբունքայնություն	p k ə z b u ŋ kʰ ɑ j n u tʰ j u n
րավության	ɾʰ ɑ v u tʰ j ɑ n
լրցունք	l ɾ t͡sʰ u ŋ kʰ
քախարարություն	k ɑ χ ɑ ɾ ɑ ɾ u tʰ j u n
ճեմ	tʰ ɛ m
նուցակ	n͡sʰ u t͡sʰ ɑ k
ֆափուկ	fʰ ɑ pʰ u k
շկունք	ʃ k u ŋ kʰ
թիպրոս	t i p ɾ o s
ցողովրդավարական	t ɔ ʁ ɔ v ə ɾ tʰ ɑ v ɑ ɾ ɑ k ɑ n
հվար	h v ɑ ɾ
փեմպիոն	p͡ʃʰ ɛ m p j ɔ n
րադրանք	ɾ ɑ d ɾ ɑ ŋ kʰ
տտկել	t ə t k ɛ l
չիահամուռ	t j ɑ h ɑ m u r
աանո	ɑ ɑ n ɔ
վրեւույթ	v ɛ ɾ ɛ v u j tʰ
ճանիք	t ɑ n i kʰ
վեթհովեն	v ɛ tʰ h ɔ v ɛ n
էռնաբարել	ɛ ə r n ɑ b ɑ ɾ ɛ l
ձոլորովին	d ɔ l ɔ ɾ ɔ v i n
համատարած	h ɑ m ɑ t ɑ ɾ ɑ t͡s
փայիս	p ɑ j i s
դֆղանստան	d f ʁ ɑ n ə s t ɑ n
փմանալ	p m ɑ n ɑ l
ժփսոս	ʒ pʰ s ɔ s
դգան	d ə ɡ ɑ n
լրապարակել	l ə ɾ ɑ p ɑ ɾ ɑ k ɛ l
տիզիոլոգիական	t i z i ɔ l ɔ ɡ j ɑ k ɑ n
չարձրացնել	t ɑ ɾ t͡sʰ ɾ ɑ t͡sʰ n ɛ l
թորույթ	t ɔ ɾ u j tʰ
իերագույն	i ɛ ɾ ɑ ɡ u j n
ըանթ	ə ɑ n tʰ
մեքիաթ	m ɛ kʰ j ɑ tʰ
իրվեստագետ	i ɾ v ɛ s t ɑ ɡ ɛ t
պպարտ	p ə p ɑ ɾ t
ժրտասահման	ʒ ɾ t ɑ s ɑ h m ɑ n
էկեղեցական	ɛ ɛ k ɛ ʁ ɛ t sʰ a k a n
ռագավոր	rʰ ɑ kʰ ɑ v ɔ ɾ
ցո	tʰ o
տլտերնատիվ	t l t ɛ ɾ n ɑ t i v
դշխան	d ʃ χ ɑ n
ցազերային	t ɑ z ɛ ɾ ɑ j i n
ըրոխտանք	ə ə ɾ ɔ χ t ɑ ŋ kʰ
սեղարքունիք	s ɛ ʁ ɑ ɾ kʰ u n i kʰ
եանգի	j ɑ ŋ ɡ i
նորավար	n o ɾ ɑ v ɑ ɾ
միբանան	m i b ɑ n ɑ n
աարմանալ	ɑ ɑ ɾ m ɑ n ɑ l
իոբելյանական	i o b ɛ l j ɑ n ɑ k ɑ n
մուն	m u n
ծախարդվածություն	t ɑ χ ɑ ɾ d v ɑ t͡s u tʰ j u n
մարտիրոս	m ɑ ɾ t i ɾ ɔ s
ֆրմ	f ɾ m
աենակ	ɑ ɛ n ɑ k
օդանավակայաե	ɔ tʰ ɑ n ɑ v ɑ k ɑ j ɑ ɛ
ֆկուն	f͡ʃ ə k u n
ըպաստան	ə p ɑ s t ɑ n
փրագետ	p ə ɾ ɑ ɡ ɛ t
իեղել	i ɛ ʁ ɛ l
աոթերորդ	ɑ o tʰ ɛ ɾ o ɾ tʰ
դովորեցնել	d ɔ v ɔ ɾ ɛ t͡sʰ n ɛ l
դաղորդում	d ɑ ʁ ɔ ɾ tʰ u m
ծններորդ	t nː ɛ ɾ o ɾ tʰ
ըոյություն	ə o j u tʰ j u n
գատճառ	ɡ ɑ t t͡ʃ ɑ r
չուսակցություն	t u s ɑ k t͡sʰ u tʰ j u n
շպավինել	ʃ p ɑ v i n ɛ l
դուրքմենական	dʰ u ɾ kʰ m ɛ n ɑ k ɑ n
իահակյան	i ɑ h ɑ k j ɑ n
զույժ	z u j ʒ
ուղարկետ	u ʁ ɑ ɾ k ɛ t
յյուպատոս	j j u p ɑ t ɔ s
դհաբեկչություն	d h ɑ b ɛ k t ʃʰ u t sʰ j u n
ջամախի	d ɑ m ɑ χ i
տուշ	t u ʃ
խարձրանալ	χ ɑ ɾ t͡sʰ ɾ ɑ n ɑ l
հախ	h͡s ɑ χ
զրազիլիա	z ɾ ɑ z i l j ɑ
ցրտաշատ	t ɾ t ɑ ʃ ɑ t
սարսկական	s ɑ ɾ s k ɑ k ɑ n
էողոքել	ɛ o ʁ o kʰ ɛ l
մարատեսակ	m ɑ ɾ ɑ t ɛ s ɑ k
ղեյք	ʁ ɛ j kʰ
բեմ	b ɛ m
բաղ	b ɑ ʁ
ֆյուրն	f j u ɾ n
ուսուցանեֆ	u s u t͡sʰ ɑ n ɛ f
սեզոն	s ɛ z ɔ n
հլեքսանդրիա	h l ɛ kʰ s ɑ n d ɾ j ɑ
մաղաքացիություն	mʰ ɑ ʁ ɑ kʰ ɑ t͡sʰ i u tʰ j u n
ղայլակ	ʁʰ ɑ j l ɑ k
րորհրդավոր	ɾ ɔ ɾ ə ɾ tʰ ɑ v ɔ ɾ
զորձ	z ɔ ɾ d͡z
ձնված	d͡s ə n v ɑ t͡s
սմն	s m ə n ə
ցայել	t ɑ j ɛ l
շմենալավ	ʃ m ɛ n ɑ l ɑ v
նչալուրջ	n t͡ʃʰ ɑ l u ɾ d͡ʒ
խել	χ ɛ l
գամանում	ɡ ɑ m ɑ n u m
հթամ	h ə tʰ ɑ m
կիրինյան	k i ɾ i n j ɑ n
ձոհրաբ	d ɔ h ɾ ɑ b
սեապոլ	s ɛ j ɑ p o l
գերածություն	ɡ ɛ ɾ ɑ t͡s u tʰ j u n
տեքվել	tʰ ɛ kʰ v ɛ l
մանանա	m ɑ n ɑ n ɑ
ըրջանիկ	ə ɛ ɾ d͡ʒ ɑ n i k
փտենախոսություն	p t ɛ n ɑ χ ɔ s u tʰ j u n
փրտադրող	p ɾ t ɑ d ɾ ɔ ʁ
դերջերս	d ɛ ɾ t͡ʃʰ ɛ ɾ ə s
տեղատուն	t ɛ ʁ ɑ t u n
ձրդեհ	d ə ɾ d ɛ h
բլի	b l i
կխալցխա	k χ ɑ l t͡sʰ ə χ ɑ
ցնշարժ	t n ʃ ɑ ɾ ʒ
ըշխույժ	ə ʃ χ u j ʒ
չամամարդկային	t ɑ m ɑ m ɑ ɾ tʰ k ɑ j i n
լինավուրց	l i n ɑ v u ɾ t͡sʰ
մմենուր	m m ɛ n u ɾ
քասարան	k ɑ s ɑ ɾ ɑ n
րողոք	ɾ ɔ ʁ ɔ kʰ
ուշադիր	u ʃ ɑ d i ɾ
էաղբանտարկյալ	ɛʰ ɑ ʁ b ɑ n t ɑ ɾ k j ɑ l
տիքայել	t i kʰ ɑ j ɛ l
փարկած	p ɑ ɾ k ɑ t͡s
րայրենիք	ɾ ɑ j ɾ ɛ n i kʰ
իալ	i ɑ l
լնտրական	l n t ɾ ɑ k ɑ n
դագցնել	d ɑ kʰ t͡sʰ ə n ɛ l
ցրջանակ	t ə ɾ d͡ʒ ɑ n ɑ k
եուսանկարիչ	j u s ɑ n ə k ɑ ɾ i t͡ʃʰ
իարտիա	i ɑ ɾ t j ɑ
լղամարդիկ	l ə ʁ ɑ m ɑ ɾ tʰ i k
անքնություն	ɑ ŋ kʰ n u tʰ j u n
մխիթար	m ə χ i tʰ ɑ ɾ
դետք	d ɛ t kʰ
շատնել	ʃ ɑ t n ɛ l
հինար	h͡ʃʰ i n ɑ ɾ
լունիս	l u n i s
ղերտել	ʁ ɛ ɾ t ɛ l
օդային	o tʰ ɑ j i n
ոլորտ	v ɔ l ɔ ɾ t
զարկեշտ	z ɑ ɾ k ɛ ʃ t
շգուշանալ	ʃ ɡ u ʃ ɑ n ɑ l
ղանգվածային	ʁ ɑ ŋ ɡ v ɑ t͡s ɑ j i n
